time,sensor,temperature
2:58:17 PM,T_SURF7HS_3,42.6
2:58:17 PM,T_SURF6HS_3,42.1
2:58:17 PM,T_SURF5HS_3,44
2:58:17 PM,T_SURF4HS_3,43.8
2:58:17 PM,T_SURF3HS_3,43.3
2:58:17 PM,T_SURF2HS_3,42.1
2:58:17 PM,T_SURF1HS_3,43.8
2:58:17 PM,T_SURF7HS_2,41
2:58:17 PM,T_SURF6HS_2,41
2:58:17 PM,T_SURF5HS_2,40.2
2:58:17 PM,T_SURF4HS_2,41.4
2:58:17 PM,T_SURF3HS_2,44.5
2:58:17 PM,T_SURF2HS_2,42.9
2:58:17 PM,T_SURF1HS_2,44.8
2:58:17 PM,T_SURF6HS_1,45.2
2:58:17 PM,T_SURF5HS_1,46.2
2:58:17 PM,T_SURF4HS_1,47.6
2:58:17 PM,T_SURF3HS_1,49.3
2:58:17 PM,T_SURF2HS_1,44.3
2:58:17 PM,T_SURF1HS_1,46.4
2:58:17 PM,T_SURF6HS_0,46.4
2:58:17 PM,T_SURF5HS_0,46.2
2:58:17 PM,T_SURF4HS_0,46.7
2:58:17 PM,T_SURF3HS_0,46
2:58:17 PM,T_SURF2HS_0,44.8
2:58:17 PM,T_SURF1HS_0,44.5
2:58:27 PM,T_SURF7HS_3,42.4
2:58:27 PM,T_SURF6HS_3,42.1
2:58:27 PM,T_SURF5HS_3,43.8
2:58:27 PM,T_SURF4HS_3,43.8
2:58:27 PM,T_SURF3HS_3,43.6
2:58:27 PM,T_SURF2HS_3,42.1
2:58:27 PM,T_SURF1HS_3,43.8
2:58:27 PM,T_SURF7HS_2,40.5
2:58:27 PM,T_SURF6HS_2,41
2:58:27 PM,T_SURF5HS_2,40.7
2:58:27 PM,T_SURF4HS_2,41.4
2:58:27 PM,T_SURF3HS_2,44
2:58:27 PM,T_SURF2HS_2,42.9
2:58:27 PM,T_SURF1HS_2,45
2:58:27 PM,T_SURF6HS_1,45.2
2:58:27 PM,T_SURF5HS_1,46.4
2:58:27 PM,T_SURF4HS_1,47.6
2:58:27 PM,T_SURF3HS_1,49
2:58:27 PM,T_SURF2HS_1,44.8
2:58:27 PM,T_SURF1HS_1,46.7
2:58:27 PM,T_SURF6HS_0,46.4
2:58:27 PM,T_SURF5HS_0,46.2
2:58:27 PM,T_SURF4HS_0,46.4
2:58:27 PM,T_SURF3HS_0,45.7
2:58:27 PM,T_SURF2HS_0,44.5
2:58:27 PM,T_SURF1HS_0,44.8
2:58:37 PM,T_SURF7HS_3,42.6
2:58:37 PM,T_SURF6HS_3,41.9
2:58:37 PM,T_SURF5HS_3,44
2:58:37 PM,T_SURF4HS_3,43.8
2:58:37 PM,T_SURF3HS_3,43.3
2:58:37 PM,T_SURF2HS_3,42.1
2:58:37 PM,T_SURF1HS_3,44
2:58:37 PM,T_SURF7HS_2,41
2:58:37 PM,T_SURF6HS_2,41.2
2:58:37 PM,T_SURF5HS_2,40.7
2:58:37 PM,T_SURF4HS_2,41.7
2:58:37 PM,T_SURF3HS_2,44.3
2:58:37 PM,T_SURF2HS_2,43.1
2:58:37 PM,T_SURF1HS_2,44.8
2:58:37 PM,T_SURF6HS_1,45.2
2:58:37 PM,T_SURF5HS_1,46.4
2:58:37 PM,T_SURF4HS_1,47.4
2:58:37 PM,T_SURF3HS_1,49.3
2:58:37 PM,T_SURF2HS_1,44.5
2:58:37 PM,T_SURF1HS_1,46.4
2:58:37 PM,T_SURF6HS_0,46.7
2:58:37 PM,T_SURF5HS_0,46.2
2:58:37 PM,T_SURF4HS_0,46.4
2:58:37 PM,T_SURF3HS_0,45.7
2:58:37 PM,T_SURF2HS_0,44.8
2:58:37 PM,T_SURF1HS_0,44.8
2:58:48 PM,T_SURF7HS_3,42.6
2:58:48 PM,T_SURF6HS_3,41.9
2:58:48 PM,T_SURF5HS_3,44
2:58:48 PM,T_SURF4HS_3,43.8
2:58:48 PM,T_SURF3HS_3,43.8
2:58:48 PM,T_SURF2HS_3,42.4
2:58:48 PM,T_SURF1HS_3,43.6
2:58:48 PM,T_SURF7HS_2,40.7
2:58:48 PM,T_SURF6HS_2,40.7
2:58:48 PM,T_SURF5HS_2,40.5
2:58:48 PM,T_SURF4HS_2,41.7
2:58:48 PM,T_SURF3HS_2,44.3
2:58:48 PM,T_SURF2HS_2,43.1
2:58:48 PM,T_SURF1HS_2,45.2
2:58:48 PM,T_SURF6HS_1,45.5
2:58:48 PM,T_SURF5HS_1,46.4
2:58:48 PM,T_SURF4HS_1,47.4
2:58:48 PM,T_SURF3HS_1,49.3
2:58:48 PM,T_SURF2HS_1,44.8
2:58:48 PM,T_SURF1HS_1,46.4
2:58:48 PM,T_SURF6HS_0,46.4
2:58:48 PM,T_SURF5HS_0,46.4
2:58:48 PM,T_SURF4HS_0,46.4
2:58:48 PM,T_SURF3HS_0,45.5
2:58:48 PM,T_SURF2HS_0,44.5
2:58:48 PM,T_SURF1HS_0,44.5
2:58:58 PM,T_SURF7HS_3,42.4
2:58:58 PM,T_SURF6HS_3,41.9
2:58:58 PM,T_SURF5HS_3,44
2:58:58 PM,T_SURF4HS_3,43.8
2:58:58 PM,T_SURF3HS_3,43.3
2:58:58 PM,T_SURF2HS_3,42.4
2:58:58 PM,T_SURF1HS_3,43.8
2:58:58 PM,T_SURF7HS_2,41
2:58:58 PM,T_SURF6HS_2,41.2
2:58:58 PM,T_SURF5HS_2,40.7
2:58:58 PM,T_SURF4HS_2,41.7
2:58:58 PM,T_SURF3HS_2,44.5
2:58:58 PM,T_SURF2HS_2,43.6
2:58:58 PM,T_SURF1HS_2,44.8
2:58:58 PM,T_SURF6HS_1,45.2
2:58:58 PM,T_SURF5HS_1,46.4
2:58:58 PM,T_SURF4HS_1,47.6
2:58:58 PM,T_SURF3HS_1,49.5
2:58:58 PM,T_SURF2HS_1,44.5
2:58:58 PM,T_SURF1HS_1,46.4
2:58:58 PM,T_SURF6HS_0,46.4
2:58:58 PM,T_SURF5HS_0,46.2
2:58:58 PM,T_SURF4HS_0,46.4
2:58:58 PM,T_SURF3HS_0,45.7
2:58:58 PM,T_SURF2HS_0,44.8
2:58:58 PM,T_SURF1HS_0,44.5
2:59:08 PM,T_SURF7HS_3,42.6
2:59:08 PM,T_SURF6HS_3,42.1
2:59:08 PM,T_SURF5HS_3,44
2:59:08 PM,T_SURF4HS_3,44
2:59:08 PM,T_SURF3HS_3,43.3
2:59:08 PM,T_SURF2HS_3,42.4
2:59:08 PM,T_SURF1HS_3,44
2:59:08 PM,T_SURF7HS_2,41
2:59:08 PM,T_SURF6HS_2,40.7
2:59:08 PM,T_SURF5HS_2,40.7
2:59:08 PM,T_SURF4HS_2,41.9
2:59:08 PM,T_SURF3HS_2,44.8
2:59:08 PM,T_SURF2HS_2,42.6
2:59:08 PM,T_SURF1HS_2,45
2:59:08 PM,T_SURF6HS_1,45.2
2:59:08 PM,T_SURF5HS_1,46.9
2:59:08 PM,T_SURF4HS_1,47.6
2:59:08 PM,T_SURF3HS_1,49.3
2:59:08 PM,T_SURF2HS_1,44.8
2:59:08 PM,T_SURF1HS_1,46.9
2:59:08 PM,T_SURF6HS_0,46.4
2:59:08 PM,T_SURF5HS_0,46.2
2:59:08 PM,T_SURF4HS_0,46.4
2:59:08 PM,T_SURF3HS_0,46.2
2:59:08 PM,T_SURF2HS_0,44.5
2:59:08 PM,T_SURF1HS_0,45
2:59:19 PM,T_SURF7HS_3,42.9
2:59:19 PM,T_SURF6HS_3,42.4
2:59:19 PM,T_SURF5HS_3,44
2:59:19 PM,T_SURF4HS_3,43.8
2:59:19 PM,T_SURF3HS_3,43.6
2:59:19 PM,T_SURF2HS_3,42.1
2:59:19 PM,T_SURF1HS_3,43.8
2:59:19 PM,T_SURF7HS_2,41
2:59:19 PM,T_SURF6HS_2,41.2
2:59:19 PM,T_SURF5HS_2,40.5
2:59:19 PM,T_SURF4HS_2,41.2
2:59:19 PM,T_SURF3HS_2,44.5
2:59:19 PM,T_SURF2HS_2,43.1
2:59:19 PM,T_SURF1HS_2,45
2:59:19 PM,T_SURF6HS_1,45.5
2:59:19 PM,T_SURF5HS_1,46.7
2:59:19 PM,T_SURF4HS_1,47.9
2:59:19 PM,T_SURF3HS_1,49.5
2:59:19 PM,T_SURF2HS_1,45
2:59:19 PM,T_SURF1HS_1,46.7
2:59:19 PM,T_SURF6HS_0,46.2
2:59:19 PM,T_SURF5HS_0,46.2
2:59:19 PM,T_SURF4HS_0,46.7
2:59:19 PM,T_SURF3HS_0,45.7
2:59:19 PM,T_SURF2HS_0,44.8
2:59:19 PM,T_SURF1HS_0,44.5
2:59:29 PM,T_SURF7HS_3,42.9
2:59:29 PM,T_SURF6HS_3,42.1
2:59:29 PM,T_SURF5HS_3,44
2:59:29 PM,T_SURF4HS_3,44
2:59:29 PM,T_SURF3HS_3,43.3
2:59:29 PM,T_SURF2HS_3,42.4
2:59:29 PM,T_SURF1HS_3,44
2:59:29 PM,T_SURF7HS_2,40.7
2:59:29 PM,T_SURF6HS_2,41.2
2:59:29 PM,T_SURF5HS_2,40.5
2:59:29 PM,T_SURF4HS_2,42.1
2:59:29 PM,T_SURF3HS_2,44.5
2:59:29 PM,T_SURF2HS_2,43.1
2:59:29 PM,T_SURF1HS_2,45
2:59:29 PM,T_SURF6HS_1,45.5
2:59:29 PM,T_SURF5HS_1,46.4
2:59:29 PM,T_SURF4HS_1,47.6
2:59:29 PM,T_SURF3HS_1,49.5
2:59:29 PM,T_SURF2HS_1,44.8
2:59:29 PM,T_SURF1HS_1,46.9
2:59:29 PM,T_SURF6HS_0,46.2
2:59:29 PM,T_SURF5HS_0,46.4
2:59:29 PM,T_SURF4HS_0,46.4
2:59:29 PM,T_SURF3HS_0,45.7
2:59:29 PM,T_SURF2HS_0,44.5
2:59:29 PM,T_SURF1HS_0,44.8
2:59:39 PM,T_SURF7HS_3,42.6
2:59:39 PM,T_SURF6HS_3,42.4
2:59:39 PM,T_SURF5HS_3,44
2:59:39 PM,T_SURF4HS_3,44
2:59:39 PM,T_SURF3HS_3,43.8
2:59:39 PM,T_SURF2HS_3,42.4
2:59:39 PM,T_SURF1HS_3,44.3
2:59:39 PM,T_SURF7HS_2,40.7
2:59:39 PM,T_SURF6HS_2,41.2
2:59:39 PM,T_SURF5HS_2,40.5
2:59:39 PM,T_SURF4HS_2,41.7
2:59:39 PM,T_SURF3HS_2,44.3
2:59:39 PM,T_SURF2HS_2,42.9
2:59:39 PM,T_SURF1HS_2,45.2
2:59:39 PM,T_SURF6HS_1,45.2
2:59:39 PM,T_SURF5HS_1,46.7
2:59:39 PM,T_SURF4HS_1,47.6
2:59:39 PM,T_SURF3HS_1,49
2:59:39 PM,T_SURF2HS_1,44.8
2:59:39 PM,T_SURF1HS_1,46.7
2:59:39 PM,T_SURF6HS_0,46.2
2:59:39 PM,T_SURF5HS_0,46.2
2:59:39 PM,T_SURF4HS_0,46.4
2:59:39 PM,T_SURF3HS_0,46.2
2:59:39 PM,T_SURF2HS_0,44.5
2:59:39 PM,T_SURF1HS_0,45
2:59:50 PM,T_SURF7HS_3,42.6
2:59:50 PM,T_SURF6HS_3,42.4
2:59:50 PM,T_SURF5HS_3,44.3
2:59:50 PM,T_SURF4HS_3,43.8
2:59:50 PM,T_SURF3HS_3,43.6
2:59:50 PM,T_SURF2HS_3,42.6
2:59:50 PM,T_SURF1HS_3,43.8
2:59:50 PM,T_SURF7HS_2,41
2:59:50 PM,T_SURF6HS_2,40.7
2:59:50 PM,T_SURF5HS_2,40.5
2:59:50 PM,T_SURF4HS_2,41.7
2:59:50 PM,T_SURF3HS_2,44.5
2:59:50 PM,T_SURF2HS_2,43.3
2:59:50 PM,T_SURF1HS_2,45
2:59:50 PM,T_SURF6HS_1,45.2
2:59:50 PM,T_SURF5HS_1,46.7
2:59:50 PM,T_SURF4HS_1,47.6
2:59:50 PM,T_SURF3HS_1,49.8
2:59:50 PM,T_SURF2HS_1,44.8
2:59:50 PM,T_SURF1HS_1,46.7
2:59:50 PM,T_SURF6HS_0,46.7
2:59:50 PM,T_SURF5HS_0,46
2:59:50 PM,T_SURF4HS_0,46.4
2:59:50 PM,T_SURF3HS_0,45.7
2:59:50 PM,T_SURF2HS_0,44.8
2:59:50 PM,T_SURF1HS_0,44.5
3:00:00 PM,T_SURF7HS_3,42.6
3:00:00 PM,T_SURF6HS_3,42.4
3:00:00 PM,T_SURF5HS_3,44
3:00:00 PM,T_SURF4HS_3,43.8
3:00:00 PM,T_SURF3HS_3,43.6
3:00:00 PM,T_SURF2HS_3,41.9
3:00:00 PM,T_SURF1HS_3,44
3:00:00 PM,T_SURF7HS_2,40.7
3:00:00 PM,T_SURF6HS_2,40.7
3:00:00 PM,T_SURF5HS_2,40.5
3:00:00 PM,T_SURF4HS_2,41.2
3:00:00 PM,T_SURF3HS_2,44.5
3:00:00 PM,T_SURF2HS_2,43.1
3:00:00 PM,T_SURF1HS_2,45
3:00:00 PM,T_SURF6HS_1,45.2
3:00:00 PM,T_SURF5HS_1,46.7
3:00:00 PM,T_SURF4HS_1,47.6
3:00:00 PM,T_SURF3HS_1,49.3
3:00:00 PM,T_SURF2HS_1,44.5
3:00:00 PM,T_SURF1HS_1,46.4
3:00:00 PM,T_SURF6HS_0,46.2
3:00:00 PM,T_SURF5HS_0,46.2
3:00:00 PM,T_SURF4HS_0,46.4
3:00:00 PM,T_SURF3HS_0,46.2
3:00:00 PM,T_SURF2HS_0,44.8
3:00:00 PM,T_SURF1HS_0,45
3:00:10 PM,T_SURF4HS_0,46.2
3:00:10 PM,T_SURF3HS_0,46
3:00:10 PM,T_SURF2HS_0,44.8
3:00:10 PM,T_SURF1HS_0,44.5
3:00:11 PM,T_SURF7HS_3,42.9
3:00:11 PM,T_SURF6HS_3,41.9
3:00:11 PM,T_SURF5HS_3,44.3
3:00:11 PM,T_SURF4HS_3,43.8
3:00:11 PM,T_SURF3HS_3,43.3
3:00:11 PM,T_SURF2HS_3,42.1
3:00:11 PM,T_SURF1HS_3,44
3:00:11 PM,T_SURF7HS_2,41
3:00:11 PM,T_SURF6HS_2,41
3:00:11 PM,T_SURF5HS_2,40.5
3:00:11 PM,T_SURF4HS_2,41.9
3:00:11 PM,T_SURF3HS_2,44.3
3:00:11 PM,T_SURF2HS_2,43.1
3:00:11 PM,T_SURF1HS_2,45.2
3:00:11 PM,T_SURF6HS_1,45.5
3:00:11 PM,T_SURF5HS_1,46.7
3:00:11 PM,T_SURF4HS_1,47.6
3:00:11 PM,T_SURF3HS_1,49.5
3:00:11 PM,T_SURF2HS_1,45
3:00:11 PM,T_SURF1HS_1,46.7
3:00:11 PM,T_SURF6HS_0,46.4
3:00:11 PM,T_SURF5HS_0,46.2
3:00:21 PM,T_SURF7HS_3,42.9
3:00:21 PM,T_SURF6HS_3,42.1
3:00:21 PM,T_SURF5HS_3,44
3:00:21 PM,T_SURF4HS_3,44
3:00:21 PM,T_SURF3HS_3,43.3
3:00:21 PM,T_SURF2HS_3,41.9
3:00:21 PM,T_SURF1HS_3,44.3
3:00:21 PM,T_SURF7HS_2,40.2
3:00:21 PM,T_SURF6HS_2,41.4
3:00:21 PM,T_SURF5HS_2,40.7
3:00:21 PM,T_SURF4HS_2,41.9
3:00:21 PM,T_SURF3HS_2,44.8
3:00:21 PM,T_SURF2HS_2,43.1
3:00:21 PM,T_SURF1HS_2,45
3:00:21 PM,T_SURF6HS_1,45.5
3:00:21 PM,T_SURF5HS_1,46.4
3:00:21 PM,T_SURF4HS_1,47.6
3:00:21 PM,T_SURF3HS_1,49.5
3:00:21 PM,T_SURF2HS_1,44.5
3:00:21 PM,T_SURF1HS_1,46.2
3:00:21 PM,T_SURF6HS_0,46.4
3:00:21 PM,T_SURF5HS_0,46.2
3:00:21 PM,T_SURF4HS_0,46.4
3:00:21 PM,T_SURF3HS_0,46
3:00:21 PM,T_SURF2HS_0,44.5
3:00:21 PM,T_SURF1HS_0,44.8
3:00:31 PM,T_SURF7HS_3,42.9
3:00:31 PM,T_SURF6HS_3,42.4
3:00:31 PM,T_SURF5HS_3,44.3
3:00:31 PM,T_SURF4HS_3,44
3:00:31 PM,T_SURF3HS_3,43.6
3:00:31 PM,T_SURF2HS_3,42.1
3:00:31 PM,T_SURF1HS_3,44.3
3:00:31 PM,T_SURF7HS_2,40.2
3:00:31 PM,T_SURF6HS_2,41.2
3:00:31 PM,T_SURF5HS_2,40.5
3:00:31 PM,T_SURF4HS_2,41.7
3:00:31 PM,T_SURF3HS_2,44.8
3:00:31 PM,T_SURF2HS_2,43.1
3:00:31 PM,T_SURF1HS_2,45
3:00:31 PM,T_SURF6HS_1,45
3:00:31 PM,T_SURF5HS_1,46.4
3:00:31 PM,T_SURF4HS_1,47.9
3:00:31 PM,T_SURF3HS_1,49.5
3:00:31 PM,T_SURF2HS_1,44.8
3:00:31 PM,T_SURF1HS_1,46.7
3:00:31 PM,T_SURF6HS_0,46.2
3:00:31 PM,T_SURF5HS_0,46.2
3:00:31 PM,T_SURF4HS_0,46.4
3:00:31 PM,T_SURF3HS_0,46
3:00:31 PM,T_SURF2HS_0,44.8
3:00:31 PM,T_SURF1HS_0,44.5
3:00:42 PM,T_SURF7HS_3,42.6
3:00:42 PM,T_SURF6HS_3,42.4
3:00:42 PM,T_SURF5HS_3,43.8
3:00:42 PM,T_SURF4HS_3,44
3:00:42 PM,T_SURF3HS_3,43.1
3:00:42 PM,T_SURF2HS_3,42.4
3:00:42 PM,T_SURF1HS_3,43.6
3:00:42 PM,T_SURF7HS_2,40.7
3:00:42 PM,T_SURF6HS_2,41
3:00:42 PM,T_SURF5HS_2,40.7
3:00:42 PM,T_SURF4HS_2,42.4
3:00:42 PM,T_SURF3HS_2,44.3
3:00:42 PM,T_SURF2HS_2,43.1
3:00:42 PM,T_SURF1HS_2,45
3:00:42 PM,T_SURF6HS_1,45.2
3:00:42 PM,T_SURF5HS_1,46.4
3:00:42 PM,T_SURF4HS_1,47.6
3:00:42 PM,T_SURF3HS_1,49.8
3:00:42 PM,T_SURF2HS_1,44.8
3:00:42 PM,T_SURF1HS_1,46.4
3:00:42 PM,T_SURF6HS_0,46.4
3:00:42 PM,T_SURF5HS_0,46.2
3:00:42 PM,T_SURF4HS_0,46.4
3:00:42 PM,T_SURF3HS_0,46.2
3:00:42 PM,T_SURF2HS_0,44.5
3:00:42 PM,T_SURF1HS_0,44.5
3:00:52 PM,T_SURF7HS_3,42.9
3:00:52 PM,T_SURF6HS_3,41.9
3:00:52 PM,T_SURF5HS_3,44
3:00:52 PM,T_SURF4HS_3,43.8
3:00:52 PM,T_SURF3HS_3,43.3
3:00:52 PM,T_SURF2HS_3,42.1
3:00:52 PM,T_SURF1HS_3,44.3
3:00:52 PM,T_SURF7HS_2,40.7
3:00:52 PM,T_SURF6HS_2,41
3:00:52 PM,T_SURF5HS_2,40.5
3:00:52 PM,T_SURF4HS_2,41.7
3:00:52 PM,T_SURF3HS_2,44.3
3:00:52 PM,T_SURF2HS_2,43.6
3:00:52 PM,T_SURF1HS_2,45.5
3:00:52 PM,T_SURF6HS_1,45.2
3:00:52 PM,T_SURF5HS_1,46.7
3:00:52 PM,T_SURF4HS_1,47.4
3:00:52 PM,T_SURF3HS_1,49.5
3:00:52 PM,T_SURF2HS_1,44.8
3:00:52 PM,T_SURF1HS_1,46.7
3:00:52 PM,T_SURF6HS_0,46.4
3:00:52 PM,T_SURF5HS_0,46.2
3:00:52 PM,T_SURF4HS_0,46.4
3:00:52 PM,T_SURF3HS_0,45.7
3:00:52 PM,T_SURF2HS_0,44.8
3:00:52 PM,T_SURF1HS_0,44.8
3:01:02 PM,T_SURF7HS_3,42.6
3:01:02 PM,T_SURF6HS_3,41.9
3:01:02 PM,T_SURF5HS_3,44.3
3:01:02 PM,T_SURF4HS_3,43.8
3:01:02 PM,T_SURF3HS_3,43.6
3:01:02 PM,T_SURF2HS_3,42.1
3:01:02 PM,T_SURF1HS_3,43.8
3:01:02 PM,T_SURF7HS_2,40.5
3:01:02 PM,T_SURF6HS_2,41
3:01:02 PM,T_SURF5HS_2,40.5
3:01:02 PM,T_SURF4HS_2,41.9
3:01:02 PM,T_SURF3HS_2,44.8
3:01:02 PM,T_SURF2HS_2,42.9
3:01:02 PM,T_SURF1HS_2,44.8
3:01:02 PM,T_SURF6HS_1,45
3:01:02 PM,T_SURF5HS_1,46.7
3:01:02 PM,T_SURF4HS_1,47.6
3:01:02 PM,T_SURF3HS_1,49.5
3:01:02 PM,T_SURF2HS_1,44.8
3:01:02 PM,T_SURF1HS_1,46.4
3:01:02 PM,T_SURF6HS_0,46.4
3:01:02 PM,T_SURF5HS_0,46.2
3:01:02 PM,T_SURF4HS_0,46.7
3:01:02 PM,T_SURF3HS_0,45.7
3:01:02 PM,T_SURF2HS_0,44.3
3:01:02 PM,T_SURF1HS_0,44.8
3:01:13 PM,T_SURF7HS_3,42.4
3:01:13 PM,T_SURF6HS_3,41.9
3:01:13 PM,T_SURF5HS_3,44
3:01:13 PM,T_SURF4HS_3,43.8
3:01:13 PM,T_SURF3HS_3,43.8
3:01:13 PM,T_SURF2HS_3,42.1
3:01:13 PM,T_SURF1HS_3,44
3:01:13 PM,T_SURF7HS_2,41
3:01:13 PM,T_SURF6HS_2,41
3:01:13 PM,T_SURF5HS_2,40.5
3:01:13 PM,T_SURF4HS_2,41.7
3:01:13 PM,T_SURF3HS_2,44.5
3:01:13 PM,T_SURF2HS_2,43.3
3:01:13 PM,T_SURF1HS_2,45.2
3:01:13 PM,T_SURF6HS_1,45.5
3:01:13 PM,T_SURF5HS_1,46.7
3:01:13 PM,T_SURF4HS_1,47.9
3:01:13 PM,T_SURF3HS_1,49.8
3:01:13 PM,T_SURF2HS_1,44.8
3:01:13 PM,T_SURF1HS_1,46.4
3:01:13 PM,T_SURF6HS_0,46.2
3:01:13 PM,T_SURF5HS_0,46.4
3:01:13 PM,T_SURF4HS_0,46.7
3:01:13 PM,T_SURF3HS_0,46
3:01:13 PM,T_SURF2HS_0,44.5
3:01:13 PM,T_SURF1HS_0,44.5
3:01:23 PM,T_SURF7HS_3,42.6
3:01:23 PM,T_SURF6HS_3,42.1
3:01:23 PM,T_SURF5HS_3,44
3:01:23 PM,T_SURF4HS_3,43.6
3:01:23 PM,T_SURF3HS_3,43.6
3:01:23 PM,T_SURF2HS_3,41.9
3:01:23 PM,T_SURF1HS_3,44.3
3:01:23 PM,T_SURF7HS_2,41
3:01:23 PM,T_SURF6HS_2,41.2
3:01:23 PM,T_SURF5HS_2,40.7
3:01:23 PM,T_SURF4HS_2,41.7
3:01:23 PM,T_SURF3HS_2,44.5
3:01:23 PM,T_SURF2HS_2,43.1
3:01:23 PM,T_SURF1HS_2,45.2
3:01:23 PM,T_SURF6HS_1,45.2
3:01:23 PM,T_SURF5HS_1,46.9
3:01:23 PM,T_SURF4HS_1,47.9
3:01:23 PM,T_SURF3HS_1,49.5
3:01:23 PM,T_SURF2HS_1,44.8
3:01:23 PM,T_SURF1HS_1,46.7
3:01:23 PM,T_SURF6HS_0,46.4
3:01:23 PM,T_SURF5HS_0,46.4
3:01:23 PM,T_SURF4HS_0,46.4
3:01:23 PM,T_SURF3HS_0,45.7
3:01:23 PM,T_SURF2HS_0,44.5
3:01:23 PM,T_SURF1HS_0,44.8
3:01:33 PM,T_SURF6HS_1,45.2
3:01:33 PM,T_SURF5HS_1,46.7
3:01:33 PM,T_SURF4HS_1,47.9
3:01:33 PM,T_SURF3HS_1,49.8
3:01:33 PM,T_SURF2HS_1,44.5
3:01:33 PM,T_SURF1HS_1,46.7
3:01:33 PM,T_SURF6HS_0,46.4
3:01:33 PM,T_SURF5HS_0,46.2
3:01:33 PM,T_SURF4HS_0,46.4
3:01:33 PM,T_SURF3HS_0,46
3:01:33 PM,T_SURF2HS_0,44.8
3:01:33 PM,T_SURF1HS_0,45
3:01:34 PM,T_SURF7HS_3,42.6
3:01:34 PM,T_SURF6HS_3,42.1
3:01:34 PM,T_SURF5HS_3,44.3
3:01:34 PM,T_SURF4HS_3,44
3:01:34 PM,T_SURF3HS_3,43.3
3:01:34 PM,T_SURF2HS_3,42.4
3:01:34 PM,T_SURF1HS_3,44
3:01:34 PM,T_SURF7HS_2,40.7
3:01:34 PM,T_SURF6HS_2,41
3:01:34 PM,T_SURF5HS_2,40.2
3:01:34 PM,T_SURF4HS_2,41.7
3:01:34 PM,T_SURF3HS_2,44.5
3:01:34 PM,T_SURF2HS_2,43.3
3:01:34 PM,T_SURF1HS_2,44.8
3:01:44 PM,T_SURF7HS_3,42.4
3:01:44 PM,T_SURF6HS_3,41.9
3:01:44 PM,T_SURF5HS_3,44.3
3:01:44 PM,T_SURF4HS_3,43.6
3:01:44 PM,T_SURF3HS_3,43.3
3:01:44 PM,T_SURF2HS_3,42.4
3:01:44 PM,T_SURF1HS_3,44.3
3:01:44 PM,T_SURF7HS_2,41
3:01:44 PM,T_SURF6HS_2,41.4
3:01:44 PM,T_SURF5HS_2,40.5
3:01:44 PM,T_SURF4HS_2,41.9
3:01:44 PM,T_SURF3HS_2,44.8
3:01:44 PM,T_SURF2HS_2,42.9
3:01:44 PM,T_SURF1HS_2,45.2
3:01:44 PM,T_SURF6HS_1,45.7
3:01:44 PM,T_SURF5HS_1,46.4
3:01:44 PM,T_SURF4HS_1,47.6
3:01:44 PM,T_SURF3HS_1,49.5
3:01:44 PM,T_SURF2HS_1,44.5
3:01:44 PM,T_SURF1HS_1,46.7
3:01:44 PM,T_SURF6HS_0,46.7
3:01:44 PM,T_SURF5HS_0,46.2
3:01:44 PM,T_SURF4HS_0,46.7
3:01:44 PM,T_SURF3HS_0,46
3:01:44 PM,T_SURF2HS_0,44.8
3:01:44 PM,T_SURF1HS_0,44.5
3:01:54 PM,T_SURF7HS_3,42.9
3:01:54 PM,T_SURF6HS_3,42.4
3:01:54 PM,T_SURF5HS_3,44
3:01:54 PM,T_SURF4HS_3,44
3:01:54 PM,T_SURF3HS_3,43.6
3:01:54 PM,T_SURF2HS_3,42.1
3:01:54 PM,T_SURF1HS_3,44
3:01:54 PM,T_SURF7HS_2,40.7
3:01:54 PM,T_SURF6HS_2,41.4
3:01:54 PM,T_SURF5HS_2,40.7
3:01:54 PM,T_SURF4HS_2,41.7
3:01:54 PM,T_SURF3HS_2,44.5
3:01:54 PM,T_SURF2HS_2,43.1
3:01:54 PM,T_SURF1HS_2,45.5
3:01:54 PM,T_SURF6HS_1,45.2
3:01:54 PM,T_SURF5HS_1,46.4
3:01:54 PM,T_SURF4HS_1,47.9
3:01:54 PM,T_SURF3HS_1,49.8
3:01:54 PM,T_SURF2HS_1,44.8
3:01:54 PM,T_SURF1HS_1,46.7
3:01:54 PM,T_SURF6HS_0,46.4
3:01:54 PM,T_SURF5HS_0,46.7
3:01:54 PM,T_SURF4HS_0,46.2
3:01:54 PM,T_SURF3HS_0,46
3:01:54 PM,T_SURF2HS_0,44.5
3:01:54 PM,T_SURF1HS_0,44.8
3:02:05 PM,T_SURF7HS_3,42.6
3:02:05 PM,T_SURF6HS_3,41.9
3:02:05 PM,T_SURF5HS_3,43.8
3:02:05 PM,T_SURF4HS_3,43.8
3:02:05 PM,T_SURF3HS_3,43.6
3:02:05 PM,T_SURF2HS_3,42.1
3:02:05 PM,T_SURF1HS_3,44.3
3:02:05 PM,T_SURF7HS_2,40.7
3:02:05 PM,T_SURF6HS_2,41.2
3:02:05 PM,T_SURF5HS_2,40.5
3:02:05 PM,T_SURF4HS_2,41.4
3:02:05 PM,T_SURF3HS_2,44.3
3:02:05 PM,T_SURF2HS_2,43.3
3:02:05 PM,T_SURF1HS_2,45.2
3:02:05 PM,T_SURF6HS_1,45.2
3:02:05 PM,T_SURF5HS_1,46.7
3:02:05 PM,T_SURF4HS_1,47.9
