time,sensor,temperature
2:39:32 PM,T_TURFIO_2,56.6
2:39:32 PM,T_TURFIO_1,58.6
2:39:32 PM,T_TURFIO_0,57.1
2:39:32 PM,T_RPU_TURF,44
2:39:32 PM,T_APU_TURF,44.5
2:39:42 PM,T_TURFIO_3,54
2:39:42 PM,T_TURFIO_2,56
2:39:42 PM,T_TURFIO_1,58.4
2:39:42 PM,T_TURFIO_0,57.3
2:39:42 PM,T_RPU_TURF,44.7
2:39:42 PM,T_APU_TURF,44.2
2:39:53 PM,T_TURFIO_3,54.1
2:39:53 PM,T_TURFIO_2,55.6
2:39:53 PM,T_TURFIO_1,58.6
2:39:53 PM,T_TURFIO_0,57.3
2:39:53 PM,T_RPU_TURF,43.2
2:39:53 PM,T_APU_TURF,43.3
2:40:03 PM,T_TURFIO_3,54.4
2:40:03 PM,T_TURFIO_2,55.1
2:40:03 PM,T_TURFIO_1,58.8
2:40:03 PM,T_TURFIO_0,56
2:40:03 PM,T_RPU_TURF,43.6
2:40:03 PM,T_APU_TURF,43.6
2:40:13 PM,T_TURFIO_3,54
2:40:13 PM,T_TURFIO_2,55.9
2:40:13 PM,T_TURFIO_1,59.2
2:40:13 PM,T_TURFIO_0,56.2
2:40:13 PM,T_RPU_TURF,43.4
2:40:13 PM,T_APU_TURF,43.8
2:40:24 PM,T_TURFIO_3,54
2:40:24 PM,T_TURFIO_2,55.9
2:40:24 PM,T_TURFIO_1,58.4
2:40:24 PM,T_TURFIO_0,56.6
2:40:24 PM,T_RPU_TURF,43.3
2:40:24 PM,T_APU_TURF,43.8
2:40:34 PM,T_TURFIO_3,53.5
2:40:34 PM,T_TURFIO_2,55.5
2:40:34 PM,T_TURFIO_1,58.3
2:40:34 PM,T_TURFIO_0,56.7
2:40:34 PM,T_RPU_TURF,43.2
2:40:34 PM,T_APU_TURF,42.7
2:40:44 PM,T_TURFIO_2,55.2
2:40:44 PM,T_TURFIO_1,58.6
2:40:44 PM,T_TURFIO_0,56.2
2:40:44 PM,T_RPU_TURF,44.1
2:40:44 PM,T_APU_TURF,43.5
2:40:45 PM,T_TURFIO_3,52.9
2:40:55 PM,T_TURFIO_3,53.6
2:40:55 PM,T_TURFIO_2,55.9
2:40:55 PM,T_TURFIO_1,58.6
2:40:55 PM,T_TURFIO_0,56.7
2:40:55 PM,T_RPU_TURF,42.8
2:40:55 PM,T_APU_TURF,43.6
2:41:05 PM,T_TURFIO_3,53.6
2:41:05 PM,T_TURFIO_2,55.4
2:41:05 PM,T_TURFIO_1,58
2:41:05 PM,T_TURFIO_0,56.2
2:41:05 PM,T_RPU_TURF,43.9
2:41:05 PM,T_APU_TURF,43.5
2:41:16 PM,T_TURFIO_3,52.8
2:41:16 PM,T_TURFIO_2,54.9
2:41:16 PM,T_TURFIO_1,57.6
2:41:16 PM,T_TURFIO_0,56.4
2:41:16 PM,T_RPU_TURF,42.4
2:41:16 PM,T_APU_TURF,43.8
2:41:26 PM,T_TURFIO_3,53.6
2:41:26 PM,T_TURFIO_2,55.1
2:41:26 PM,T_TURFIO_1,57.2
2:41:26 PM,T_TURFIO_0,56.2
2:41:26 PM,T_RPU_TURF,43.2
2:41:26 PM,T_APU_TURF,42.6
2:41:36 PM,T_TURFIO_3,53.6
2:41:36 PM,T_TURFIO_2,54.9
2:41:36 PM,T_TURFIO_1,58.1
2:41:36 PM,T_TURFIO_0,56.1
2:41:36 PM,T_RPU_TURF,41.9
2:41:36 PM,T_APU_TURF,43.4
2:41:47 PM,T_TURFIO_3,53.5
2:41:47 PM,T_TURFIO_2,54.9
2:41:47 PM,T_TURFIO_1,57.3
2:41:47 PM,T_TURFIO_0,56.4
2:41:47 PM,T_RPU_TURF,43.3
2:41:47 PM,T_APU_TURF,43
2:41:57 PM,T_TURFIO_3,53.4
2:41:57 PM,T_TURFIO_2,55.4
2:41:57 PM,T_TURFIO_1,57.2
2:41:57 PM,T_TURFIO_0,55.9
2:41:57 PM,T_RPU_TURF,41.6
2:41:57 PM,T_APU_TURF,42.5
2:42:07 PM,T_TURFIO_3,53.4
2:42:07 PM,T_TURFIO_2,54.6
2:42:07 PM,T_TURFIO_1,57.8
2:42:07 PM,T_TURFIO_0,56
2:42:07 PM,T_RPU_TURF,42.4
2:42:07 PM,T_APU_TURF,42.6
2:42:18 PM,T_TURFIO_3,53
2:42:18 PM,T_TURFIO_2,55
2:42:18 PM,T_TURFIO_1,56.8
2:42:18 PM,T_TURFIO_0,56
2:42:18 PM,T_RPU_TURF,42.7
2:42:18 PM,T_APU_TURF,41.7
2:42:28 PM,T_TURFIO_3,52.2
2:42:28 PM,T_TURFIO_2,54.1
2:42:28 PM,T_TURFIO_1,57.7
2:42:28 PM,T_TURFIO_0,56.1
2:42:28 PM,T_RPU_TURF,41.4
2:42:28 PM,T_APU_TURF,41.8
2:42:38 PM,T_TURFIO_3,52.3
2:42:38 PM,T_TURFIO_2,53.6
2:42:38 PM,T_TURFIO_1,57.2
2:42:38 PM,T_TURFIO_0,55.5
2:42:38 PM,T_RPU_TURF,41
2:42:38 PM,T_APU_TURF,40.6
2:42:49 PM,T_TURFIO_3,52.8
2:42:49 PM,T_TURFIO_2,54.1
2:42:49 PM,T_TURFIO_1,56.7
2:42:49 PM,T_TURFIO_0,55.6
2:42:49 PM,T_RPU_TURF,43.7
2:42:49 PM,T_APU_TURF,43.3
2:42:59 PM,T_TURFIO_3,53.4
2:42:59 PM,T_TURFIO_2,54.5
2:42:59 PM,T_TURFIO_1,57.2
2:42:59 PM,T_TURFIO_0,55.4
2:42:59 PM,T_RPU_TURF,40.7
2:42:59 PM,T_APU_TURF,42.3
2:43:09 PM,T_APU_TURF,40.9
2:43:10 PM,T_TURFIO_3,52.2
2:43:10 PM,T_TURFIO_2,54.1
2:43:10 PM,T_TURFIO_1,57.1
2:43:10 PM,T_TURFIO_0,54.9
2:43:10 PM,T_RPU_TURF,43.3
2:43:20 PM,T_TURFIO_3,53.3
2:43:20 PM,T_TURFIO_2,54.4
2:43:20 PM,T_TURFIO_1,57
2:43:20 PM,T_TURFIO_0,55.2
2:43:20 PM,T_RPU_TURF,41.2
2:43:20 PM,T_APU_TURF,41.8
2:43:56 PM,T_TURFIO_3,53
2:43:56 PM,T_TURFIO_2,53.5
2:43:56 PM,T_TURFIO_1,57.2
2:43:56 PM,T_TURFIO_0,55.4
2:43:56 PM,T_RPU_TURF,41.3
2:43:56 PM,T_APU_TURF,40.5
2:44:06 PM,T_TURFIO_3,52.5
2:44:06 PM,T_TURFIO_2,53.9
2:44:06 PM,T_TURFIO_1,56.8
2:44:06 PM,T_TURFIO_0,55.2
2:44:06 PM,T_RPU_TURF,40.8
2:44:06 PM,T_APU_TURF,41.4
2:44:16 PM,T_TURFIO_2,54.3
2:44:16 PM,T_TURFIO_1,57.5
2:44:16 PM,T_TURFIO_0,54.5
2:44:16 PM,T_RPU_TURF,39.9
2:44:16 PM,T_APU_TURF,39.7
2:44:17 PM,T_TURFIO_3,52.7
2:44:27 PM,T_TURFIO_3,52
2:44:27 PM,T_TURFIO_2,53.6
2:44:27 PM,T_TURFIO_1,56.1
2:44:27 PM,T_TURFIO_0,55.7
2:44:27 PM,T_RPU_TURF,41.5
2:44:27 PM,T_APU_TURF,41.4
2:44:37 PM,T_TURFIO_3,51.8
2:44:37 PM,T_TURFIO_2,53
2:44:37 PM,T_TURFIO_1,56.7
2:44:37 PM,T_TURFIO_0,54.5
2:44:37 PM,T_RPU_TURF,40.9
2:44:37 PM,T_APU_TURF,40.7
2:44:48 PM,T_TURFIO_3,51.9
2:44:48 PM,T_TURFIO_2,54.4
2:44:48 PM,T_TURFIO_1,56.2
2:44:48 PM,T_TURFIO_0,54.1
2:44:48 PM,T_RPU_TURF,40.9
2:44:48 PM,T_APU_TURF,40.1
2:44:58 PM,T_TURFIO_3,52.3
2:44:58 PM,T_TURFIO_2,53.8
2:44:58 PM,T_TURFIO_1,56.4
2:44:58 PM,T_TURFIO_0,54.6
2:44:58 PM,T_RPU_TURF,40.1
2:44:58 PM,T_APU_TURF,40.6
2:45:08 PM,T_TURFIO_3,52.2
2:45:08 PM,T_TURFIO_2,54.1
2:45:08 PM,T_TURFIO_1,57.1
2:45:08 PM,T_TURFIO_0,54.8
2:45:08 PM,T_RPU_TURF,41
2:45:08 PM,T_APU_TURF,41
2:45:19 PM,T_TURFIO_3,52.4
2:45:19 PM,T_TURFIO_2,54.1
2:45:19 PM,T_TURFIO_1,56.4
2:45:19 PM,T_TURFIO_0,54.9
2:45:19 PM,T_RPU_TURF,40
2:45:19 PM,T_APU_TURF,41.4
2:45:29 PM,T_TURFIO_3,51.8
2:45:29 PM,T_TURFIO_2,53.9
2:45:29 PM,T_TURFIO_1,56.5
2:45:29 PM,T_TURFIO_0,54.4
2:45:29 PM,T_RPU_TURF,40.7
2:45:29 PM,T_APU_TURF,40.6
2:45:39 PM,T_TURFIO_3,51.3
2:45:39 PM,T_TURFIO_2,53.2
2:45:39 PM,T_TURFIO_1,56.2
2:45:39 PM,T_TURFIO_0,54.4
2:45:39 PM,T_RPU_TURF,39.9
2:45:39 PM,T_APU_TURF,40.9
2:45:50 PM,T_TURFIO_3,51.8
2:45:50 PM,T_TURFIO_2,54.3
2:45:50 PM,T_TURFIO_1,56
2:45:50 PM,T_TURFIO_0,54.6
2:45:50 PM,T_RPU_TURF,39.1
2:45:50 PM,T_APU_TURF,40
2:46:00 PM,T_TURFIO_3,52.3
2:46:00 PM,T_TURFIO_2,53.4
2:46:00 PM,T_TURFIO_1,56
2:46:00 PM,T_TURFIO_0,54.8
2:46:00 PM,T_RPU_TURF,39.5
2:46:00 PM,T_APU_TURF,39.8
2:46:11 PM,T_TURFIO_3,52
2:46:11 PM,T_TURFIO_2,54
2:46:11 PM,T_TURFIO_1,56
2:46:11 PM,T_TURFIO_0,54.5
2:46:11 PM,T_RPU_TURF,39.8
2:46:11 PM,T_APU_TURF,38.5
2:46:21 PM,T_TURFIO_3,51.7
2:46:21 PM,T_TURFIO_2,52.8
2:46:21 PM,T_TURFIO_1,56.2
2:46:21 PM,T_TURFIO_0,54.3
2:46:21 PM,T_RPU_TURF,40.1
2:46:21 PM,T_APU_TURF,40.1
2:46:31 PM,T_TURFIO_3,52.2
2:46:31 PM,T_TURFIO_2,53
2:46:31 PM,T_TURFIO_1,54.6
2:46:31 PM,T_TURFIO_0,53.6
2:46:31 PM,T_RPU_TURF,40.1
2:46:31 PM,T_APU_TURF,40.5
2:46:42 PM,T_TURFIO_3,51.6
2:46:42 PM,T_TURFIO_2,52.7
2:46:42 PM,T_TURFIO_1,55.6
2:46:42 PM,T_TURFIO_0,53.4
2:46:42 PM,T_RPU_TURF,40.3
2:46:42 PM,T_APU_TURF,39.4
2:46:52 PM,T_TURFIO_3,51.9
2:46:52 PM,T_TURFIO_2,53.5
2:46:52 PM,T_TURFIO_1,56
2:46:52 PM,T_TURFIO_0,54.9
2:46:52 PM,T_RPU_TURF,41
2:46:52 PM,T_APU_TURF,39.5
2:47:02 PM,T_TURFIO_3,51.4
2:47:02 PM,T_TURFIO_2,52.9
2:47:02 PM,T_TURFIO_1,55.6
2:47:02 PM,T_TURFIO_0,53.5
2:47:02 PM,T_RPU_TURF,40
2:47:02 PM,T_APU_TURF,39.6
2:47:13 PM,T_TURFIO_3,52.3
2:47:13 PM,T_TURFIO_2,53
2:47:13 PM,T_TURFIO_1,55.6
2:47:13 PM,T_TURFIO_0,54.5
2:47:13 PM,T_RPU_TURF,40
2:47:13 PM,T_APU_TURF,38.9
2:47:23 PM,T_TURFIO_3,51.3
2:47:23 PM,T_TURFIO_2,53.6
2:47:23 PM,T_TURFIO_1,56
2:47:23 PM,T_TURFIO_0,54
2:47:23 PM,T_RPU_TURF,40.3
2:47:23 PM,T_APU_TURF,38.8
2:47:34 PM,T_TURFIO_3,51.8
2:47:34 PM,T_TURFIO_2,53
2:47:34 PM,T_TURFIO_1,55.5
2:47:34 PM,T_TURFIO_0,54.1
2:47:34 PM,T_RPU_TURF,40.4
2:47:34 PM,T_APU_TURF,40
2:47:44 PM,T_TURFIO_3,51.7
2:47:44 PM,T_TURFIO_2,52.7
2:47:44 PM,T_TURFIO_1,56.4
2:47:44 PM,T_TURFIO_0,53.8
2:47:44 PM,T_RPU_TURF,39.2
2:47:44 PM,T_APU_TURF,39
2:47:54 PM,T_TURFIO_3,51.7
2:47:54 PM,T_TURFIO_2,53
2:47:54 PM,T_TURFIO_1,55.6
2:47:54 PM,T_TURFIO_0,54.5
2:47:54 PM,T_RPU_TURF,40
2:47:54 PM,T_APU_TURF,38.2
2:48:05 PM,T_TURFIO_3,51.8
2:48:05 PM,T_TURFIO_2,53.4
2:48:05 PM,T_TURFIO_1,55.6
2:48:05 PM,T_TURFIO_0,54
2:48:05 PM,T_RPU_TURF,40.2
2:48:05 PM,T_APU_TURF,39.9
2:48:15 PM,T_TURFIO_3,52
2:48:15 PM,T_TURFIO_2,52.8
2:48:15 PM,T_TURFIO_1,56
2:48:15 PM,T_TURFIO_0,53.5
2:48:15 PM,T_RPU_TURF,39
2:48:15 PM,T_APU_TURF,37.7
2:48:25 PM,T_RPU_TURF,38.4
2:48:25 PM,T_APU_TURF,39.3
2:48:26 PM,T_TURFIO_3,51.3
2:48:26 PM,T_TURFIO_2,53.5
2:48:26 PM,T_TURFIO_1,55.7
2:48:26 PM,T_TURFIO_0,53.5
2:48:36 PM,T_TURFIO_3,51.1
2:48:36 PM,T_TURFIO_2,52.9
2:48:36 PM,T_TURFIO_1,56
2:48:36 PM,T_TURFIO_0,54.5
2:48:36 PM,T_RPU_TURF,38.8
2:48:36 PM,T_APU_TURF,39.2
2:48:46 PM,T_TURFIO_3,51.8
2:48:46 PM,T_TURFIO_2,53.2
2:48:46 PM,T_TURFIO_1,55.2
2:48:46 PM,T_TURFIO_0,53.3
2:48:46 PM,T_RPU_TURF,38.1
2:48:46 PM,T_APU_TURF,38.9
2:48:57 PM,T_TURFIO_3,51.3
2:48:57 PM,T_TURFIO_2,52.7
2:48:57 PM,T_TURFIO_1,54.6
2:48:57 PM,T_TURFIO_0,52.8
2:48:57 PM,T_RPU_TURF,39.8
2:48:57 PM,T_APU_TURF,39.7
2:49:07 PM,T_TURFIO_3,51.4
2:49:07 PM,T_TURFIO_2,53.3
2:49:07 PM,T_TURFIO_1,55.7
2:49:07 PM,T_TURFIO_0,53.4
2:49:07 PM,T_RPU_TURF,38.4
2:49:07 PM,T_APU_TURF,39
2:49:17 PM,T_TURFIO_3,50.9
2:49:17 PM,T_TURFIO_2,52.7
2:49:17 PM,T_TURFIO_1,55.4
2:49:17 PM,T_TURFIO_0,54.6
2:49:17 PM,T_RPU_TURF,37.9
2:49:17 PM,T_APU_TURF,37.3
2:49:28 PM,T_TURFIO_3,51.2
2:49:28 PM,T_TURFIO_2,53
2:49:28 PM,T_TURFIO_1,54.5
2:49:28 PM,T_TURFIO_0,53.6
2:49:28 PM,T_RPU_TURF,39.4
2:49:28 PM,T_APU_TURF,39.6
2:49:38 PM,T_TURFIO_3,50.8
2:49:38 PM,T_TURFIO_2,52.8
2:49:38 PM,T_TURFIO_1,54.9
2:49:38 PM,T_TURFIO_0,53.5
2:49:38 PM,T_RPU_TURF,38.4
2:49:38 PM,T_APU_TURF,39.5
2:49:49 PM,T_TURFIO_3,50.3
2:49:49 PM,T_TURFIO_2,53.3
2:49:49 PM,T_TURFIO_1,55.2
2:49:49 PM,T_TURFIO_0,53.6
2:49:49 PM,T_RPU_TURF,38.8
2:49:49 PM,T_APU_TURF,39
2:49:59 PM,T_TURFIO_3,51.1
2:49:59 PM,T_TURFIO_2,52.8
2:49:59 PM,T_TURFIO_1,54.9
2:49:59 PM,T_TURFIO_0,52.2
2:49:59 PM,T_RPU_TURF,39.3
2:49:59 PM,T_APU_TURF,39
2:50:09 PM,T_TURFIO_3,51.6
2:50:09 PM,T_TURFIO_2,52.5
2:50:09 PM,T_TURFIO_1,54.8
2:50:09 PM,T_TURFIO_0,53.5
2:50:09 PM,T_RPU_TURF,38.3
2:50:09 PM,T_APU_TURF,38.5
2:50:20 PM,T_TURFIO_3,50.2
2:50:20 PM,T_TURFIO_2,52.8
2:50:20 PM,T_TURFIO_1,54.9
2:50:20 PM,T_TURFIO_0,53.5
2:50:20 PM,T_RPU_TURF,38.1
2:50:20 PM,T_APU_TURF,38.1
2:50:30 PM,T_TURFIO_3,51.4
2:50:30 PM,T_TURFIO_2,53.2
2:50:30 PM,T_TURFIO_1,55.2
2:50:30 PM,T_TURFIO_0,52.7
2:50:30 PM,T_RPU_TURF,38.6
2:50:30 PM,T_APU_TURF,39
2:50:40 PM,T_TURFIO_3,51.2
2:50:40 PM,T_TURFIO_2,52.9
2:50:40 PM,T_TURFIO_1,55.1
2:50:40 PM,T_TURFIO_0,53.5
2:50:40 PM,T_RPU_TURF,38
2:50:40 PM,T_APU_TURF,37.5
2:50:51 PM,T_TURFIO_3,50.9
2:50:51 PM,T_TURFIO_2,52.5
2:50:51 PM,T_TURFIO_1,55.4
2:50:51 PM,T_TURFIO_0,52.7
2:50:51 PM,T_RPU_TURF,37.5
2:50:51 PM,T_APU_TURF,37.5
2:51:01 PM,T_TURFIO_3,51.3
2:51:01 PM,T_TURFIO_2,52
2:51:01 PM,T_TURFIO_1,55.1
2:51:01 PM,T_TURFIO_0,53.6
2:51:01 PM,T_RPU_TURF,38.4
2:51:01 PM,T_APU_TURF,37.9
2:51:11 PM,T_TURFIO_2,52.9
2:51:11 PM,T_TURFIO_1,54.8
2:51:11 PM,T_TURFIO_0,53
2:51:11 PM,T_RPU_TURF,38.6
2:51:11 PM,T_APU_TURF,38.9
2:51:12 PM,T_TURFIO_3,50.6
2:51:22 PM,T_TURFIO_3,51.2
2:51:22 PM,T_TURFIO_2,52.9
2:51:22 PM,T_TURFIO_1,54.9
2:51:22 PM,T_TURFIO_0,53.2
2:51:22 PM,T_RPU_TURF,38.5
2:51:22 PM,T_APU_TURF,38.2
2:51:32 PM,T_TURFIO_3,51.3
2:51:32 PM,T_TURFIO_2,51.9
2:51:32 PM,T_TURFIO_1,54.5
2:51:32 PM,T_TURFIO_0,53
2:51:32 PM,T_RPU_TURF,37.3
2:51:32 PM,T_APU_TURF,37.8
2:51:43 PM,T_TURFIO_3,50.8
2:51:43 PM,T_TURFIO_2,53.3
2:51:43 PM,T_TURFIO_1,54.9
2:51:43 PM,T_TURFIO_0,52.9
2:51:43 PM,T_RPU_TURF,37.8
2:51:43 PM,T_APU_TURF,37.9
2:51:53 PM,T_TURFIO_3,50.1
2:51:53 PM,T_TURFIO_2,52.4
2:51:53 PM,T_TURFIO_1,55.1
2:51:53 PM,T_TURFIO_0,52.7
2:51:53 PM,T_RPU_TURF,37.6
2:51:53 PM,T_APU_TURF,36.1
2:52:03 PM,T_TURFIO_3,50.2
2:52:03 PM,T_TURFIO_2,52.4
2:52:03 PM,T_TURFIO_1,55.4
2:52:03 PM,T_TURFIO_0,52.5
2:52:03 PM,T_RPU_TURF,37.1
2:52:03 PM,T_APU_TURF,37.2
2:52:14 PM,T_TURFIO_3,50.4
2:52:14 PM,T_TURFIO_2,52.3
2:52:14 PM,T_TURFIO_1,55.7
2:52:14 PM,T_TURFIO_0,53.2
2:52:14 PM,T_RPU_TURF,38.5
2:52:14 PM,T_APU_TURF,36.9
2:52:24 PM,T_TURFIO_3,49.8
2:52:24 PM,T_TURFIO_2,52.7
2:52:24 PM,T_TURFIO_1,55.1
2:52:24 PM,T_TURFIO_0,52.7
2:52:24 PM,T_RPU_TURF,37.5
2:52:24 PM,T_APU_TURF,38.3
2:52:34 PM,T_TURFIO_3,50
2:52:34 PM,T_TURFIO_2,52.2
2:52:34 PM,T_TURFIO_1,55
2:52:34 PM,T_TURFIO_0,53
2:52:34 PM,T_RPU_TURF,38
2:52:34 PM,T_APU_TURF,36.9
2:52:45 PM,T_TURFIO_3,50.2
2:52:45 PM,T_TURFIO_2,52.7
2:52:45 PM,T_TURFIO_1,55.5
2:52:45 PM,T_TURFIO_0,53
2:52:45 PM,T_RPU_TURF,36.9
2:52:45 PM,T_APU_TURF,36.9
2:52:55 PM,T_TURFIO_3,50.2
2:52:55 PM,T_TURFIO_2,52.8
2:52:55 PM,T_TURFIO_1,54.8
2:52:55 PM,T_TURFIO_0,52.8
2:52:55 PM,T_RPU_TURF,37.7
2:52:55 PM,T_APU_TURF,38
2:53:05 PM,T_TURFIO_0,52.8
2:53:05 PM,T_RPU_TURF,38
2:53:05 PM,T_APU_TURF,37.4
2:53:06 PM,T_TURFIO_3,49.7
2:53:06 PM,T_TURFIO_2,52.5
2:53:06 PM,T_TURFIO_1,55.1
2:53:16 PM,T_TURFIO_3,50.2
2:53:16 PM,T_TURFIO_2,52.8
2:53:16 PM,T_TURFIO_1,55.2
2:53:16 PM,T_TURFIO_0,53
2:53:16 PM,T_RPU_TURF,36.5
2:53:16 PM,T_APU_TURF,36.8
2:53:26 PM,T_TURFIO_3,50.9
2:53:26 PM,T_TURFIO_2,51.3
2:53:26 PM,T_TURFIO_1,55.1
2:53:26 PM,T_TURFIO_0,52.7
2:53:26 PM,T_RPU_TURF,37.4
2:53:26 PM,T_APU_TURF,37.3
2:53:37 PM,T_TURFIO_3,50.3
2:53:37 PM,T_TURFIO_2,52.2
2:53:37 PM,T_TURFIO_1,54.9
2:53:37 PM,T_TURFIO_0,52.4
2:53:37 PM,T_RPU_TURF,37.1
2:53:37 PM,T_APU_TURF,36.6
2:53:47 PM,T_TURFIO_3,50
2:53:47 PM,T_TURFIO_2,52.4
2:53:47 PM,T_TURFIO_1,55.4
2:53:47 PM,T_TURFIO_0,53
2:53:47 PM,T_RPU_TURF,37.2
2:53:47 PM,T_APU_TURF,37
2:53:57 PM,T_TURFIO_3,50.6
2:53:57 PM,T_TURFIO_2,52
2:53:57 PM,T_TURFIO_1,54.5
2:53:57 PM,T_TURFIO_0,52.4
2:53:57 PM,T_RPU_TURF,36.1
2:53:57 PM,T_APU_TURF,38
2:54:08 PM,T_TURFIO_3,50.9
2:54:08 PM,T_TURFIO_2,52.8
2:54:08 PM,T_TURFIO_1,54.6
2:54:08 PM,T_TURFIO_0,53.4
2:54:08 PM,T_RPU_TURF,37.2
2:54:08 PM,T_APU_TURF,38.2
2:54:18 PM,T_TURFIO_3,49.8
2:54:18 PM,T_TURFIO_2,52.9
2:54:18 PM,T_TURFIO_1,55
2:54:18 PM,T_TURFIO_0,52.5
2:54:18 PM,T_RPU_TURF,37.3
2:54:18 PM,T_APU_TURF,36.1
2:54:28 PM,T_TURFIO_0,52.4
2:54:28 PM,T_RPU_TURF,36.7
2:54:28 PM,T_APU_TURF,36.1
2:54:29 PM,T_TURFIO_3,50
2:54:29 PM,T_TURFIO_2,52.4
2:54:29 PM,T_TURFIO_1,55
2:54:39 PM,T_TURFIO_3,50.6
2:54:39 PM,T_TURFIO_2,52.4
2:54:39 PM,T_TURFIO_1,54.6
2:54:39 PM,T_TURFIO_0,53
2:54:39 PM,T_RPU_TURF,36.8
2:54:39 PM,T_APU_TURF,37.4
2:54:49 PM,T_TURFIO_3,50.4
2:54:49 PM,T_TURFIO_2,52.5
2:54:49 PM,T_TURFIO_1,54.6
2:54:49 PM,T_TURFIO_0,52.4
2:54:49 PM,T_RPU_TURF,36.6
2:54:49 PM,T_APU_TURF,37.2
2:55:00 PM,T_TURFIO_3,50
2:55:00 PM,T_TURFIO_2,51.8
2:55:00 PM,T_TURFIO_1,54.8
2:55:00 PM,T_TURFIO_0,52.8
2:55:00 PM,T_RPU_TURF,37.4
2:55:00 PM,T_APU_TURF,37
2:55:10 PM,T_TURFIO_3,50.1
2:55:10 PM,T_TURFIO_2,52.5
2:55:10 PM,T_TURFIO_1,54.6
2:55:10 PM,T_TURFIO_0,52.2
2:55:10 PM,T_RPU_TURF,36.6
2:55:10 PM,T_APU_TURF,38
2:55:20 PM,T_TURFIO_3,50.7
2:55:20 PM,T_TURFIO_2,52.4
2:55:20 PM,T_TURFIO_1,55.4
2:55:20 PM,T_TURFIO_0,52
2:55:20 PM,T_RPU_TURF,35.8
2:55:20 PM,T_APU_TURF,36.9
2:55:31 PM,T_TURFIO_3,50.6
2:55:31 PM,T_TURFIO_2,51.8
2:55:31 PM,T_TURFIO_1,54
2:55:31 PM,T_TURFIO_0,52.5
2:55:31 PM,T_RPU_TURF,37.1
2:55:31 PM,T_APU_TURF,36.2
2:55:41 PM,T_TURFIO_3,50.3
2:55:41 PM,T_TURFIO_2,51.4
2:55:41 PM,T_TURFIO_1,55
2:55:41 PM,T_TURFIO_0,52.9
2:55:41 PM,T_RPU_TURF,37.9
2:55:41 PM,T_APU_TURF,36.5
2:55:51 PM,T_TURFIO_3,50.3
2:55:51 PM,T_TURFIO_2,52.4
2:55:51 PM,T_TURFIO_1,54.4
2:55:51 PM,T_TURFIO_0,53
2:55:51 PM,T_RPU_TURF,36.6
2:55:51 PM,T_APU_TURF,36.3
2:56:02 PM,T_TURFIO_3,50.1
2:56:02 PM,T_TURFIO_2,51.8
2:56:02 PM,T_TURFIO_1,55.2
2:56:02 PM,T_TURFIO_0,52
2:56:02 PM,T_RPU_TURF,36.9
2:56:02 PM,T_APU_TURF,36.5
2:56:12 PM,T_TURFIO_3,49.3
2:56:12 PM,T_TURFIO_2,52.4
2:56:12 PM,T_TURFIO_1,55
2:56:12 PM,T_TURFIO_0,52.8
2:56:12 PM,T_RPU_TURF,36.8
2:56:12 PM,T_APU_TURF,37
2:56:22 PM,T_TURFIO_0,52.8
2:56:22 PM,T_RPU_TURF,37.5
2:56:22 PM,T_APU_TURF,36.8
2:56:23 PM,T_TURFIO_3,49.8
2:56:23 PM,T_TURFIO_2,51.7
2:56:23 PM,T_TURFIO_1,54.6
2:56:33 PM,T_TURFIO_3,50.4
2:56:33 PM,T_TURFIO_2,51.3
2:56:33 PM,T_TURFIO_1,54.8
2:56:33 PM,T_TURFIO_0,52
2:56:33 PM,T_RPU_TURF,36
2:56:33 PM,T_APU_TURF,36.7
2:56:43 PM,T_TURFIO_3,50.1
2:56:43 PM,T_TURFIO_2,51.9
2:56:43 PM,T_TURFIO_1,54.9
2:56:43 PM,T_TURFIO_0,51.7
2:56:43 PM,T_RPU_TURF,36.5
2:56:43 PM,T_APU_TURF,37.5
2:56:54 PM,T_TURFIO_3,50.4
2:56:54 PM,T_TURFIO_2,52.3
2:56:54 PM,T_TURFIO_1,54
2:56:54 PM,T_TURFIO_0,52.9
2:56:54 PM,T_RPU_TURF,37.3
2:56:54 PM,T_APU_TURF,35.9
2:57:04 PM,T_TURFIO_3,50.2
2:57:04 PM,T_TURFIO_2,52
2:57:04 PM,T_TURFIO_1,55
2:57:04 PM,T_TURFIO_0,51.9
2:57:04 PM,T_RPU_TURF,36.7
2:57:04 PM,T_APU_TURF,36.7
2:57:14 PM,T_TURFIO_3,50
2:57:14 PM,T_TURFIO_2,52
2:57:14 PM,T_TURFIO_1,55.5
2:57:14 PM,T_TURFIO_0,51.9
2:57:14 PM,T_RPU_TURF,36.2
2:57:14 PM,T_APU_TURF,36.4
2:57:25 PM,T_TURFIO_3,50.1
2:57:25 PM,T_TURFIO_2,51.7
2:57:25 PM,T_TURFIO_1,55.1
2:57:25 PM,T_TURFIO_0,52.2
2:57:25 PM,T_RPU_TURF,36
2:57:25 PM,T_APU_TURF,36.6
2:57:35 PM,T_TURFIO_3,50
2:57:35 PM,T_TURFIO_2,51.3
2:57:35 PM,T_TURFIO_1,54.6
2:57:35 PM,T_TURFIO_0,53
2:57:35 PM,T_RPU_TURF,37.6
2:57:35 PM,T_APU_TURF,35.2
2:57:45 PM,T_TURFIO_3,49
2:57:45 PM,T_TURFIO_2,52
2:57:45 PM,T_TURFIO_1,54.5
